label,corr_thresh,vol_thresh,base_bil,guard_bil,mode,sharpe,return,vol,mdd,calmar,triple,months_guard_active,pct_guard_active
CG_corr-0.05_vol0.18_base0.08_guard0.30_either,-0.05,0.18,0.08,0.3,either,0.8780798470035062,0.07865236467500578,0.0895731349983844,-0.0969366535570614,0.8113789963742389,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.08_guard0.30_corr_only,-0.05,0.18,0.08,0.3,corr_only,0.848338859672199,0.07750644895334059,0.09136260595593763,-0.11926701970151028,0.6498565080884563,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.08_guard0.35_either,-0.05,0.18,0.08,0.35,either,0.8729852725816633,0.07677312312223945,0.08794320538214775,-0.09577266049478331,0.8016183608726339,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.08_guard0.35_corr_only,-0.05,0.18,0.08,0.35,corr_only,0.840926616295119,0.07561643620433495,0.08992037442872154,-0.11912449927149303,0.6347681347394362,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.08_guard0.40_either,-0.05,0.18,0.08,0.4,either,0.9029030218097313,0.07756958142674135,0.08591131002227123,-0.09577266049478335,0.8099344951471459,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.08_guard0.40_corr_only,-0.05,0.18,0.08,0.4,corr_only,0.8670052157436785,0.07650402669701917,0.08823940768499001,-0.11660117793392209,0.6561170997807073,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.10_guard0.25_either,-0.05,0.18,0.1,0.25,either,0.866801084328365,0.07875949732243934,0.090862250574439,-0.10412934720282381,0.7563621537838999,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.10_guard0.25_corr_only,-0.05,0.18,0.1,0.25,corr_only,0.8385192948841748,0.07718967113066696,0.09205473457987538,-0.12208677963267754,0.6322524958304864,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.10_guard0.30_either,-0.05,0.18,0.1,0.3,either,0.8844244688091467,0.07849151630742623,0.08874869372747331,-0.09695310776096583,0.8095822621895119,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.10_guard0.30_corr_only,-0.05,0.18,0.1,0.3,corr_only,0.8557251322918625,0.07733205710637862,0.09037020672661855,-0.11789643609911354,0.6559321016401791,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.10_guard0.35_either,-0.05,0.18,0.1,0.35,either,0.8792187311321543,0.0765703057020595,0.08708902914688962,-0.0938569892788759,0.8158188994806479,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.10_guard0.35_corr_only,-0.05,0.18,0.1,0.35,corr_only,0.8483811480823796,0.07543364394486375,0.08891480452549964,-0.11775877551511531,0.6405776861630259,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.10_guard0.40_either,-0.05,0.18,0.1,0.4,either,0.9049856415863314,0.07698155479339282,0.08506384107758148,-0.09385651378183202,0.8202047113355949,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.10_guard0.40_corr_only,-0.05,0.18,0.1,0.4,corr_only,0.8740849465086953,0.07622313797186758,0.08720335280492023,-0.11439308290293267,0.6663264599359221,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.05_guard0.25_either,-0.05,0.2,0.05,0.25,either,0.8640890266535725,0.08009522713251462,0.09269325805780208,-0.11993512085213869,0.6678212900728182,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.05_guard0.25_corr_only,-0.05,0.2,0.05,0.25,corr_only,0.8669535054703601,0.08130857886607304,0.09378655066624315,-0.12549935443873023,0.6478804550804963,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.05_guard0.30_either,-0.05,0.2,0.05,0.3,either,0.8784016432897856,0.0796657025781508,0.09069393618138871,-0.11440578689938825,0.6963432946640288,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.05_guard0.30_corr_only,-0.05,0.2,0.05,0.3,corr_only,0.8827603588327223,0.08132785197291192,0.09212902591191575,-0.12130513797866199,0.6704402907255073,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.05_guard0.35_either,-0.05,0.2,0.05,0.35,either,0.8702870323517501,0.07746917737493034,0.08901566321813131,-0.11287509831185227,0.6863265550466928,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.05_guard0.35_corr_only,-0.05,0.2,0.05,0.35,corr_only,0.8768274846992115,0.0795381280871559,0.09071126244912453,-0.12115575007466708,0.6564948674589306,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.05_guard0.40_either,-0.05,0.2,0.05,0.4,either,0.8979715407778648,0.07819960855764288,0.0870847293110233,-0.10588999165448157,0.7384985807989083,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.05_guard0.40_corr_only,-0.05,0.2,0.05,0.4,corr_only,0.8996244531244869,0.08011381419250937,0.08905250842645059,-0.11862841338526008,0.6753341118398853,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.08_guard0.25_either,-0.05,0.2,0.08,0.25,either,0.8284341931509361,0.07636648941695556,0.09218172070674298,-0.11848457136757905,0.6445268656966399,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.08_guard0.25_corr_only,-0.05,0.2,0.08,0.25,corr_only,0.8313290678247753,0.07733747333551536,0.09302871309176486,-0.12345758014225154,0.6264295253997753,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.08_guard0.30_either,-0.05,0.2,0.08,0.3,either,0.8444537337088651,0.07608649424396868,0.09010143623830592,-0.11295267565546571,0.6736139166463996,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.08_guard0.30_corr_only,-0.05,0.2,0.08,0.3,corr_only,0.848338859672199,0.07750644895334059,0.09136260595593763,-0.11926701970151028,0.6498565080884563,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.08_guard0.35_either,-0.05,0.2,0.08,0.35,either,0.8354794198735659,0.07385233626222493,0.0883951591212158,-0.11142518621821824,0.6627975125622892,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.08_guard0.35_corr_only,-0.05,0.2,0.08,0.35,corr_only,0.840926616295119,0.07561643620433495,0.08992037442872154,-0.11912449927149303,0.6347681347394362,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.08_guard0.40_either,-0.05,0.2,0.08,0.4,either,0.8689984603856321,0.07542127038080544,0.08679102877505218,-0.10443463518670076,0.7221863728060398,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.08_guard0.40_corr_only,-0.05,0.2,0.08,0.4,corr_only,0.8670052157436785,0.07650402669701917,0.08823940768499001,-0.11660117793392209,0.6561170997807073,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.10_guard0.25_either,-0.05,0.2,0.1,0.25,either,0.8364838706665071,0.07638795259308777,0.09132029351889612,-0.11750646380853283,0.6500744734992254,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.10_guard0.25_corr_only,-0.05,0.2,0.1,0.25,corr_only,0.8385192948841748,0.07718967113066696,0.09205473457987538,-0.12208677963267754,0.6322524958304864,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.10_guard0.30_either,-0.05,0.2,0.1,0.3,either,0.8523707927020094,0.0760512760947488,0.08922323095288939,-0.11197304394210714,0.6791927183302189,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.10_guard0.30_corr_only,-0.05,0.2,0.1,0.3,corr_only,0.8557251322918625,0.07733205710637862,0.09037020672661855,-0.11789643609911354,0.6559321016401791,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.10_guard0.35_either,-0.05,0.2,0.1,0.35,either,0.8425932092724633,0.07372754889079892,0.0875007632146228,-0.1104479498617488,0.6675320726467628,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.10_guard0.35_corr_only,-0.05,0.2,0.1,0.35,corr_only,0.8483811480823796,0.07543364394486375,0.08891480452549964,-0.11775877551511531,0.6405776861630259,False,42,0.3684210526315789
CG_corr-0.05_vol0.20_base0.10_guard0.40_either,-0.05,0.2,0.1,0.4,either,0.8726828383613167,0.07494948823096442,0.08588399466145237,-0.10345395467758607,0.7244719495213525,False,46,0.40350877192982454
CG_corr-0.05_vol0.20_base0.10_guard0.40_corr_only,-0.05,0.2,0.1,0.4,corr_only,0.8740849465086953,0.07622313797186758,0.08720335280492023,-0.11439308290293267,0.6663264599359221,False,42,0.3684210526315789
BASELINE_NO_GUARD,99.0,99.0,0.0,0.0,either,0.8267359055778415,0.08549292256521077,0.1034101966400698,-0.13992571709589838,0.6109879180152281,False,0,0.0
