corr_thresh,base_bil,overlay_mods,exclude_set,sharpe,return,mdd,triple,guard_months
-0.22,0.05,s7+stop+vol08,TLT_only,1.0140937049310415,0.09824935774033727,-0.11804526544639538,False,69
-0.22,0.05,s7_high+stop_tight,TLT_IEF_TIP,1.0765437654912198,0.10330244453026172,-0.08811706219105936,True,69
-0.22,0.05,s7_high+stop_tight,TLT_IEF,1.033760719405906,0.10055117910137465,-0.11965732893123265,False,69
-0.22,0.05,s7_high+stop_tight,TLT_only,1.0356867394323688,0.10168640248181399,-0.12017899135569549,False,69
-0.22,0.06,s7+stop_base,TLT_IEF_TIP,1.1317416777672802,0.10731601001399017,-0.09037674760614506,True,69
-0.22,0.06,s7+stop_base,TLT_IEF,1.0875721149127124,0.10515515243202166,-0.09715463451670794,True,69
-0.22,0.06,s7+stop_base,TLT_only,1.0544946078989814,0.10298524589607194,-0.10985571698186415,False,69
-0.22,0.06,s7+stop_tighter,TLT_IEF_TIP,1.0938220040270064,0.10308780343135855,-0.0869084949433059,True,69
-0.22,0.06,s7+stop_tighter,TLT_IEF,1.0524449070749642,0.10060848529576133,-0.11123693742821826,False,69
-0.22,0.06,s7+stop_tighter,TLT_only,1.0345958979372922,0.10013556499178289,-0.1184523415344709,False,69
-0.22,0.06,s7+stop_wider,TLT_IEF_TIP,1.0377281926483561,0.10070740397102845,-0.09727053847254775,True,69
-0.22,0.06,s7+stop_wider,TLT_IEF,0.9850417957595663,0.09695720334295052,-0.11021239111297629,False,69
-0.22,0.06,s7+stop_wider,TLT_only,0.9508658364653947,0.09477146904484055,-0.12118124425117681,False,69
-0.22,0.06,s7_higher+stop,TLT_IEF_TIP,1.133322406120017,0.10834991528777549,-0.090376747606145,True,69
-0.22,0.06,s7_higher+stop,TLT_IEF,1.0975170846511675,0.10671951489115657,-0.10005979346288862,False,69
-0.22,0.06,s7_higher+stop,TLT_only,1.070246799478698,0.105282632116678,-0.11022785390069342,False,69
-0.22,0.06,s7_lower+stop,TLT_IEF_TIP,1.1050530259017675,0.1050041968311616,-0.090376747606145,True,69
-0.22,0.06,s7_lower+stop,TLT_IEF,1.0713275736704968,0.10293263689914411,-0.10158945265307381,False,69
-0.22,0.06,s7_lower+stop,TLT_only,1.0474114035858297,0.10185106537602198,-0.10933019884800543,False,69
-0.22,0.06,s7+stop+vol,TLT_IEF_TIP,1.1297426368751062,0.10666453234153893,-0.09037674760614514,True,69
-0.22,0.06,s7+stop+vol,TLT_IEF,1.0868921216616494,0.10465051180380247,-0.0976137523830733,True,69
-0.22,0.06,s7+stop+vol,TLT_only,1.0831249073589357,0.10422110641723042,-0.1102822007642981,False,69
-0.22,0.06,s7+stop+vol08,TLT_IEF_TIP,1.1372812635082574,0.10658301134862874,-0.0903731970277952,True,69
-0.22,0.06,s7+stop+vol08,TLT_IEF,1.087477711961833,0.10298025782174619,-0.10828853196665157,False,69
-0.22,0.06,s7+stop+vol08,TLT_only,1.01051512299402,0.09746686497250626,-0.11782080585977575,False,69
-0.22,0.06,s7_high+stop_tight,TLT_IEF_TIP,1.0886297632263118,0.10347635146267642,-0.08690849494330588,True,69
-0.22,0.06,s7_high+stop_tight,TLT_IEF,1.0450944501732413,0.1007324075428846,-0.1192825552672446,False,69
-0.22,0.06,s7_high+stop_tight,TLT_only,1.0462084045863411,0.10178271328554392,-0.11980348801669169,False,69
-0.22,0.08,s7+stop_base,TLT_IEF_TIP,1.1208632412907342,0.10544264175948577,-0.0846031852528449,True,69
-0.22,0.08,s7+stop_base,TLT_IEF,1.0761192400571564,0.1032556708555573,-0.09643932307586396,True,69
-0.22,0.08,s7+stop_base,TLT_only,1.0422829418799084,0.10106489919543102,-0.1091988755810168,False,69
-0.22,0.08,s7+stop_tighter,TLT_IEF_TIP,1.0914837246090765,0.10142599562043737,-0.0850379472585722,True,69
-0.22,0.08,s7+stop_tighter,TLT_IEF,1.0483369682730173,0.09887892279124989,-0.110487189744383,False,69
-0.22,0.08,s7+stop_tighter,TLT_only,1.0287469865807224,0.09827742794870406,-0.11770472845171752,False,69
-0.22,0.08,s7+stop_wider,TLT_IEF_TIP,1.0424088864891408,0.09952754210962653,-0.09453992738282213,False,69
-0.22,0.08,s7+stop_wider,TLT_IEF,0.9899165104571708,0.09588350647567331,-0.10911060422100557,False,69
-0.22,0.08,s7+stop_wider,TLT_only,0.9541132481429431,0.09363907319449828,-0.12011122362714212,False,69
-0.22,0.08,s7_higher+stop,TLT_IEF_TIP,1.1209605716673374,0.10624666434550478,-0.08460318525284476,True,69
-0.22,0.08,s7_higher+stop,TLT_IEF,1.0884792583654073,0.10500402589623237,-0.09642651882055267,True,69
-0.22,0.08,s7_higher+stop,TLT_only,1.0568745077340775,0.10307470054685988,-0.10957360965399467,False,69
-0.22,0.08,s7_lower+stop,TLT_IEF_TIP,1.0937233762512668,0.10301322442252228,-0.08460318525284484,True,69
-0.22,0.08,s7_lower+stop,TLT_IEF,1.0477515996936009,0.10020106839194343,-0.1081577679226936,False,69
-0.22,0.08,s7_lower+stop,TLT_only,1.0353699663948588,0.09985701523624022,-0.10902004926048438,False,69
-0.22,0.08,s7+stop+vol,TLT_IEF_TIP,1.1204765541125161,0.10488204522311026,-0.08381733429843428,True,69
-0.22,0.08,s7+stop+vol,TLT_IEF,1.0765656774192178,0.10278699217489712,-0.09691276400830677,True,69
-0.22,0.08,s7+stop+vol,TLT_only,1.042620065799095,0.10036766021830897,-0.10963415762636651,False,69
-0.22,0.08,s7+stop+vol08,TLT_IEF_TIP,1.1273824569958215,0.10474242758593996,-0.08381733429843417,True,69
-0.22,0.08,s7+stop+vol08,TLT_IEF,1.0778643387859543,0.10123378383432736,-0.10783880156826889,False,69
-0.22,0.08,s7+stop+vol08,TLT_only,0.9993295021326623,0.09561885502505607,-0.11737107452189162,False,69
-0.22,0.08,s7_high+stop_tight,TLT_IEF_TIP,1.0848267601328854,0.10163545765784936,-0.0850379472585721,True,69
-0.22,0.08,s7_high+stop_tight,TLT_IEF,1.041246633907695,0.09899722856628584,-0.11853070706337408,False,69
-0.22,0.08,s7_high+stop_tight,TLT_only,1.0478377155173146,0.10056936348508123,-0.1190496256201489,False,69
-0.2,0.0,s7+stop_base,TLT_IEF_TIP,1.1234295445456381,0.11051186935751829,-0.09614475192433705,True,66
-0.2,0.0,s7+stop_base,TLT_IEF,1.0784988365506194,0.10798947867665598,-0.10136412449169203,False,66
-0.2,0.0,s7+stop_base,TLT_only,1.0497975195802878,0.10609678535337466,-0.11181207836783423,False,66
-0.2,0.0,s7+stop_tighter,TLT_IEF_TIP,1.0556894685751892,0.10372861860371496,-0.09667747810557822,True,66
-0.2,0.0,s7+stop_tighter,TLT_IEF,1.0094729907949531,0.10039607207848447,-0.11346895708673387,False,66
-0.2,0.0,s7+stop_tighter,TLT_only,0.9884539729151741,0.09944539076356906,-0.1206758438003302,False,66
-0.2,0.0,s7+stop_wider,TLT_IEF_TIP,0.9897679598596602,0.10112622929281102,-0.10542489208625623,False,66
-0.2,0.0,s7+stop_wider,TLT_IEF,0.9446524809214124,0.09762707384002967,-0.11348906641640474,False,66
-0.2,0.0,s7+stop_wider,TLT_only,0.9111441087989025,0.0952722047513584,-0.12436863763662837,False,66
-0.2,0.0,s7_higher+stop,TLT_IEF_TIP,1.1286079918867042,0.1118234453675308,-0.09614475192433712,True,66
-0.2,0.0,s7_higher+stop,TLT_IEF,1.0938958910785195,0.11012226850360407,-0.10206854882870145,False,66
-0.2,0.0,s7_higher+stop,TLT_only,1.0659752249052319,0.10854294586931523,-0.11217732297587808,False,66
-0.2,0.0,s7_lower+stop,TLT_IEF_TIP,1.1035001048027484,0.10873153351228282,-0.0961447519243371,True,66
-0.2,0.0,s7_lower+stop,TLT_IEF,1.0671432537250876,0.10609318366403934,-0.10579033863060854,False,66
-0.2,0.0,s7_lower+stop,TLT_only,1.0732109904067149,0.10709438298222171,-0.11646246090154762,False,66
-0.2,0.0,s7+stop+vol,TLT_IEF_TIP,1.143207117462341,0.11139404955173837,-0.09614475192433705,True,66
-0.2,0.0,s7+stop+vol,TLT_IEF,1.0998947193365425,0.10828080560875478,-0.10318398342893478,False,66
-0.2,0.0,s7+stop+vol,TLT_only,1.0755483075458243,0.1071487230386663,-0.11140185349087744,False,66
-0.2,0.0,s7+stop+vol08,TLT_IEF_TIP,1.1111936124456054,0.10884954063864827,-0.09394136464868902,True,66
-0.2,0.0,s7+stop+vol08,TLT_IEF,1.0535367756302914,0.1040295052711424,-0.10825562288734351,False,66
-0.2,0.0,s7+stop+vol08,TLT_only,1.0354237579179042,0.10270189680289049,-0.11056346166155565,False,66
-0.2,0.0,s7_high+stop_tight,TLT_IEF_TIP,1.046632763034065,0.10387886010382116,-0.09667747810557824,True,66
-0.2,0.0,s7_high+stop_tight,TLT_IEF,0.9997129314013271,0.10049728273581757,-0.12152023219971114,False,66
-0.2,0.0,s7_high+stop_tight,TLT_only,0.9936417664473131,0.10079893022868128,-0.12204317363688796,False,66
-0.2,0.02,s7+stop_base,TLT_IEF_TIP,1.1158657875370634,0.10837734849139624,-0.09422472504366744,True,66
-0.2,0.02,s7+stop_base,TLT_IEF,1.0705534488489368,0.10590169985355072,-0.10069494810350753,False,66
-0.2,0.02,s7+stop_base,TLT_only,1.04251397990466,0.10410596975423378,-0.11116224888531595,False,66
-0.2,0.02,s7+stop_tighter,TLT_IEF_TIP,1.0552874475722278,0.10221864337512955,-0.09457795161751137,True,66
-0.2,0.02,s7+stop_tighter,TLT_IEF,1.0143078474957052,0.09953663749877645,-0.1127276969548389,False,66
-0.2,0.02,s7+stop_tighter,TLT_only,0.9874991057080248,0.09801229724259053,-0.11993774684238914,False,66
-0.2,0.02,s7+stop_wider,TLT_IEF_TIP,1.005144199173753,0.10111389368840068,-0.10271301057005287,False,66
-0.2,0.02,s7+stop_wider,TLT_IEF,0.9590403968058779,0.09764930751289774,-0.11240138170711264,False,66
-0.2,0.02,s7+stop_wider,TLT_only,0.9249049441732186,0.09534809999147052,-0.12330978721675173,False,66
-0.2,0.02,s7_higher+stop,TLT_IEF_TIP,1.1223467016404352,0.1097245562252975,-0.09422472504366751,True,66
-0.2,0.02,s7_higher+stop,TLT_IEF,1.0858267897659664,0.1079216051838766,-0.10140162943553528,False,66
-0.2,0.02,s7_higher+stop,TLT_only,1.0596821092718651,0.10657045239093281,-0.11152965189515081,False,66
-0.2,0.02,s7_lower+stop,TLT_IEF_TIP,1.090805601891627,0.10610890510065898,-0.09422472504366738,True,66
-0.2,0.02,s7_lower+stop,TLT_IEF,1.0564707678543765,0.1038329723384366,-0.10645371844668157,False,66
-0.2,0.02,s7_lower+stop,TLT_only,1.0301022621698213,0.1025071041370488,-0.1169835816659261,False,66
-0.2,0.02,s7+stop+vol,TLT_IEF_TIP,1.134673882065783,0.10917700270461259,-0.09422472504366745,True,66
-0.2,0.02,s7+stop+vol,TLT_IEF,1.0917590599573308,0.10618293793904333,-0.103688962484368,False,66
-0.2,0.02,s7+stop+vol,TLT_only,1.0671765125495458,0.10504577392215278,-0.11148388565675747,False,66
-0.2,0.02,s7+stop+vol08,TLT_IEF_TIP,1.0828132911309876,0.10543743832444666,-0.09141811550857153,True,66
-0.2,0.02,s7+stop+vol08,TLT_IEF,1.0248491098047028,0.10061767582722622,-0.10825562288734357,False,66
-0.2,0.02,s7+stop+vol08,TLT_only,1.0070678600743566,0.09941231877222813,-0.11056346166155585,False,66
-0.2,0.02,s7_high+stop_tight,TLT_IEF_TIP,1.0476353624481034,0.10246391644982053,-0.09457795161751127,True,66
-0.2,0.02,s7_high+stop_tight,TLT_IEF,1.0016729014012833,0.09928341190247701,-0.12077721106923409,False,66
-0.2,0.02,s7_high+stop_tight,TLT_only,0.993947888374488,0.09944334210972547,-0.12130007762628733,False,66
-0.2,0.04,s7+stop_base,TLT_IEF_TIP,1.1240473927641437,0.10792720285909202,-0.09230205735775857,True,66
-0.2,0.04,s7+stop_base,TLT_IEF,1.0811792572841405,0.10577927456902031,-0.0978658783062457,True,66
-0.2,0.04,s7+stop_base,TLT_only,1.0502135285085443,0.1037350701108116,-0.11051015146557877,False,66
-0.2,0.04,s7+stop_tighter,TLT_IEF_TIP,1.0487901417863417,0.10038671325275059,-0.09247489266905846,True,66
-0.2,0.04,s7+stop_tighter,TLT_IEF,1.0086136492818625,0.09781991160267214,-0.11198373068164563,False,66
-0.2,0.04,s7+stop_tighter,TLT_only,0.993285865544375,0.09749506298634349,-0.11919662872897883,False,66
-0.2,0.04,s7+stop_wider,TLT_IEF_TIP,1.0215961308688957,0.10094445342919844,-0.0999948961151182,True,66
-0.2,0.04,s7+stop_wider,TLT_IEF,0.9688230718005145,0.09702775255273552,-0.11130923387561435,False,66
-0.2,0.04,s7+stop_wider,TLT_only,0.935798542479568,0.09490388804540559,-0.1222473758456021,False,66
-0.2,0.04,s7_higher+stop,TLT_IEF_TIP,1.1235742610034256,0.10877835941661992,-0.09230205735775876,True,66
-0.2,0.04,s7_higher+stop,TLT_IEF,1.0895839414821549,0.10722255577744279,-0.10073207455224535,False,66
-0.2,0.04,s7_higher+stop,TLT_only,1.0637202849256149,0.10589366641503026,-0.11087984844102651,False,66
-0.2,0.04,s7_lower+stop,TLT_IEF_TIP,1.085501219270864,0.10472260203834924,-0.09230205735775873,True,66
-0.2,0.04,s7_lower+stop,TLT_IEF,1.047964713980122,0.10227429180254093,-0.10719425560877358,False,66
-0.2,0.04,s7_lower+stop,TLT_only,1.0215502567643895,0.1009575013376125,-0.11696044063382245,False,66
-0.2,0.04,s7+stop+vol,TLT_IEF_TIP,1.1107570542408594,0.10657945432141877,-0.09230205735775873,True,66
-0.2,0.04,s7+stop+vol,TLT_IEF,1.0994741835746622,0.10570601806878516,-0.10345520133152725,False,66
-0.2,0.04,s7+stop+vol,TLT_only,1.076253143097752,0.10477211260348987,-0.11119186206540796,False,66
-0.2,0.04,s7+stop+vol08,TLT_IEF_TIP,1.096018167895191,0.10495954632045476,-0.0916599163486145,True,66
-0.2,0.04,s7+stop+vol08,TLT_IEF,1.036194143030519,0.10009015370800042,-0.10841068688046371,False,66
-0.2,0.04,s7+stop+vol08,TLT_only,1.01947802764341,0.09903909083099469,-0.11015262510934556,False,66
-0.2,0.04,s7_high+stop_tight,TLT_IEF_TIP,1.042669386213797,0.10076377089315056,-0.09247489266905846,True,66
-0.2,0.04,s7_high+stop_tight,TLT_IEF,1.0004604128643224,0.09795166259599819,-0.1200313538550124,False,66
-0.2,0.04,s7_high+stop_tight,TLT_only,0.9968743379258391,0.09847995533803783,-0.12055357526082384,False,66
-0.2,0.05,s7+stop_base,TLT_IEF_TIP,1.1323743363198528,0.10789061793694378,-0.09133973281884185,True,66
-0.2,0.05,s7+stop_base,TLT_IEF,1.088643069626535,0.1057282324130154,-0.09751075560478012,True,66
-0.2,0.05,s7+stop_base,TLT_only,1.0567276411591993,0.10364564218263186,-0.11018323070883373,False,66
-0.2,0.05,s7+stop_tighter,TLT_IEF_TIP,1.0796275917484335,0.10265738073480372,-0.08784287509548329,True,66
-0.2,0.05,s7+stop_tighter,TLT_IEF,1.0383409701085817,0.10008025175907263,-0.1116106952339198,False,66
-0.2,0.05,s7+stop_tighter,TLT_only,1.0218956967238861,0.09970390358528367,-0.11882489085288536,False,66
-0.2,0.05,s7+stop_wider,TLT_IEF_TIP,1.0256116436690155,0.10048251252731533,-0.09863349833325871,True,66
-0.2,0.05,s7+stop_wider,TLT_IEF,0.9727347121271813,0.09663631705399411,-0.11076141451155652,False,66
-0.2,0.05,s7+stop_wider,TLT_only,0.9396144787910022,0.094511108046678,-0.12171478539814394,False,66
-0.2,0.05,s7_higher+stop,TLT_IEF_TIP,1.132394877298531,0.10879325708507696,-0.09133973281884177,True,66
-0.2,0.05,s7_higher+stop,TLT_IEF,1.0973586616960116,0.10720717999477186,-0.10039628055462892,False,66
-0.2,0.05,s7_higher+stop,TLT_only,1.0712351868646908,0.10588508682492312,-0.1105541287265357,False,66
-0.2,0.05,s7_lower+stop,TLT_IEF_TIP,1.105678362266979,0.10559725151564404,-0.09133973281884199,True,66
-0.2,0.05,s7_lower+stop,TLT_IEF,1.0722440887192504,0.10346610284157817,-0.10171196421520598,False,66
-0.2,0.05,s7_lower+stop,TLT_only,1.0496321357802427,0.10247814132957059,-0.10948083923896142,False,66
-0.2,0.05,s7+stop+vol,TLT_IEF_TIP,1.1170616487917286,0.10642523061545894,-0.09133973281884196,True,66
-0.2,0.05,s7+stop+vol,TLT_IEF,1.0753345662429268,0.10357831355060894,-0.10333672598979764,False,66
-0.2,0.05,s7+stop+vol,TLT_only,1.0832047120766484,0.10470764968269046,-0.11104551313643644,False,66
-0.2,0.05,s7+stop+vol08,TLT_IEF_TIP,1.0953913184595667,0.10410064164740712,-0.09101656848263333,True,66
-0.2,0.05,s7+stop+vol08,TLT_IEF,1.0407069155435327,0.09983703528959359,-0.10851140100639015,False,66
-0.2,0.05,s7+stop+vol08,TLT_only,1.0116484308496376,0.0980493825373499,-0.1180452654463954,False,66
-0.2,0.05,s7_high+stop_tight,TLT_IEF_TIP,1.074756550343241,0.10309350977135483,-0.08811706219105939,True,66
-0.2,0.05,s7_high+stop_tight,TLT_IEF,1.0310360974550634,0.10022888235631874,-0.11965732893123267,False,66
-0.2,0.05,s7_high+stop_tight,TLT_only,1.0333121894402604,0.10140406863322884,-0.12017899135569567,False,66
-0.2,0.06,s7+stop_base,TLT_IEF_TIP,1.1297320521683434,0.10708294805711643,-0.09037674760614506,True,66
-0.2,0.06,s7+stop_base,TLT_IEF,1.0846088893967685,0.10480594768670817,-0.09715463451670792,True,66
-0.2,0.06,s7+stop_base,TLT_only,1.051878286288649,0.10267634813733716,-0.10985571698186415,False,66
-0.2,0.06,s7+stop_tighter,TLT_IEF_TIP,1.0917815357176845,0.10285306465957234,-0.0869084949433059,True,66
-0.2,0.06,s7+stop_tighter,TLT_IEF,1.0494304550309472,0.10025734379753526,-0.11123693742821808,False,66
-0.2,0.06,s7+stop_tighter,TLT_only,1.0319479122845312,0.09982556808419671,-0.11845234153447083,False,66
-0.2,0.06,s7+stop_wider,TLT_IEF_TIP,1.0357331938187146,0.1004743420141547,-0.09727053847254775,True,66
-0.2,0.06,s7+stop_wider,TLT_IEF,0.982084989810822,0.09660799859763704,-0.11021239111297648,False,66
-0.2,0.06,s7+stop_wider,TLT_only,0.9482600532585238,0.09446257128610575,-0.12118124425117684,False,66
-0.2,0.06,s7_higher+stop,TLT_IEF_TIP,1.1313754666493854,0.10812209197851669,-0.090376747606145,True,66
-0.2,0.06,s7_higher+stop,TLT_IEF,1.0946463299077562,0.10637838265312292,-0.10005979346288855,False,66
-0.2,0.06,s7_higher+stop,TLT_only,1.0676944898585154,0.10497866739906041,-0.11022785390069352,False,66
-0.2,0.06,s7_lower+stop,TLT_IEF_TIP,1.103005878747136,0.10476764543545206,-0.090376747606145,True,66
-0.2,0.06,s7_lower+stop,TLT_IEF,1.0682944287309868,0.1025782022574348,-0.10158945265307374,False,66
-0.2,0.06,s7_lower+stop,TLT_only,1.0447410222333118,0.10153779837479276,-0.10933019884800546,False,66
-0.2,0.06,s7+stop+vol,TLT_IEF_TIP,1.127702307227669,0.10642882439511289,-0.09037674760614514,True,66
-0.2,0.06,s7+stop+vol,TLT_IEF,1.0838870155923972,0.10429772599953112,-0.09761375238307342,True,66
-0.2,0.06,s7+stop+vol,TLT_only,1.0804602045032305,0.10390914766666773,-0.11028220076429829,False,66
-0.2,0.06,s7+stop+vol08,TLT_IEF_TIP,1.1352064841165923,0.10634465741265037,-0.0903731970277952,True,66
-0.2,0.06,s7+stop+vol08,TLT_IEF,1.08443190942313,0.10263529913675523,-0.10828853196665149,False,66
-0.2,0.06,s7+stop+vol08,TLT_only,1.007871712406077,0.09724793178514174,-0.11782080585977561,False,66
-0.2,0.06,s7_high+stop_tight,TLT_IEF_TIP,1.08664908804355,0.10324644489566641,-0.08690849494330588,True,66
-0.2,0.06,s7_high+stop_tight,TLT_IEF,1.0421704007366208,0.10038886307410272,-0.11928255526724438,False,66
-0.2,0.06,s7_high+stop_tight,TLT_only,1.0436217958667795,0.10147767578824049,-0.11980348801669158,False,66
-0.2,0.08,s7+stop_base,TLT_IEF_TIP,1.1184645985534554,0.10516727850908611,-0.0846031852528449,True,66
-0.2,0.08,s7+stop_base,TLT_IEF,1.072759391170059,0.10286363416550945,-0.09643932307586398,True,66
-0.2,0.08,s7+stop_base,TLT_only,1.039263391167412,0.10071209051579899,-0.10919887558101672,False,66
-0.2,0.08,s7+stop_tighter,TLT_IEF_TIP,1.089062129299841,0.10114774099919605,-0.0850379472585722,True,66
-0.2,0.08,s7+stop_tighter,TLT_IEF,1.0449728984463253,0.09848784716126582,-0.11048718974438315,False,66
-0.2,0.08,s7+stop_tighter,TLT_only,1.025683382968578,0.09792365189695851,-0.11770472845171735,False,66
-0.2,0.08,s7+stop_wider,TLT_IEF_TIP,1.0400175343944948,0.09925217885922683,-0.09453992738282213,False,66
-0.2,0.08,s7+stop_wider,TLT_IEF,0.9865497412796083,0.09549146978562542,-0.10911060422100549,False,66
-0.2,0.08,s7+stop_wider,TLT_only,0.9510930880921352,0.09328626451486627,-0.12011122362714205,False,66
-0.2,0.08,s7_higher+stop,TLT_IEF_TIP,1.1186317652767974,0.10597709601708984,-0.08460318525284476,True,66
-0.2,0.08,s7_higher+stop,TLT_IEF,1.0852193911125996,0.1046205102389076,-0.0964265188205527,True,66
-0.2,0.08,s7_higher+stop,TLT_only,1.0539240133471224,0.10272722839837958,-0.10957360965399467,False,66
-0.2,0.08,s7_lower+stop,TLT_IEF_TIP,1.0912805753876267,0.10273395845044572,-0.08460318525284484,True,66
-0.2,0.08,s7_lower+stop,TLT_IEF,1.0443182329815535,0.0998034599776026,-0.10815776792269341,False,66
-0.2,0.08,s7_lower+stop,TLT_only,1.0322992392881818,0.0995004761361592,-0.10902004926048425,False,66
-0.2,0.08,s7+stop+vol,TLT_IEF_TIP,1.1180410418559217,0.10460360163929713,-0.08381733429843428,True,66
-0.2,0.08,s7+stop+vol,TLT_IEF,1.0731575562819224,0.10239099314715104,-0.09691276400830665,True,66
-0.2,0.08,s7+stop+vol,TLT_only,1.0395611345698654,0.10001216599252119,-0.10963415762636665,False,66
-0.2,0.08,s7+stop+vol08,TLT_IEF_TIP,1.1249061060245702,0.10446090366871329,-0.08381733429843417,True,66
-0.2,0.08,s7+stop+vol08,TLT_IEF,1.074398444687001,0.10084382932274044,-0.10783880156826887,False,66
-0.2,0.08,s7+stop+vol08,TLT_only,0.9964547517878614,0.09538165310169826,-0.11737107452189181,False,66
-0.2,0.08,s7_high+stop_tight,TLT_IEF_TIP,1.082451133714497,0.10136351020204043,-0.0850379472585721,True,66
-0.2,0.08,s7_high+stop_tight,TLT_IEF,1.0380124926769638,0.0986159094806339,-0.11853070706337406,False,66
-0.2,0.08,s7_high+stop_tight,TLT_only,1.044842359392021,0.10022074247705065,-0.11904962562014884,False,66
-0.18,0.0,s7+stop_base,TLT_IEF_TIP,1.1206842861763504,0.1103986867939856,-0.09614475192433687,True,61
-0.18,0.0,s7+stop_base,TLT_IEF,1.075224016931666,0.10777724205190187,-0.10136412449169208,False,61
-0.18,0.0,s7+stop_base,TLT_only,1.0469537655856247,0.1058936319416703,-0.11181207836783422,False,61
-0.18,0.0,s7+stop_tighter,TLT_IEF_TIP,1.0528672204628182,0.10360305464928415,-0.0966774781055783,True,61
-0.18,0.0,s7+stop_tighter,TLT_IEF,1.0039608286202488,0.09995798834477804,-0.11346895708673399,False,61
-0.18,0.0,s7+stop_tighter,TLT_only,0.984559516813898,0.09914153976884822,-0.12067584380033014,False,61
-0.18,0.0,s7+stop_wider,TLT_IEF_TIP,0.9852740464608223,0.1008133047410795,-0.10542489208625634,False,61
-0.18,0.0,s7+stop_wider,TLT_IEF,0.9396760290059782,0.09722086220072892,-0.11348906641640466,False,61
-0.18,0.0,s7+stop_wider,TLT_only,0.907597779037252,0.09498547358855453,-0.12436863763662835,False,61
-0.18,0.0,s7_higher+stop,TLT_IEF_TIP,1.1276511296231948,0.11187281492533184,-0.09614475192433704,True,61
-0.18,0.0,s7_higher+stop,TLT_IEF,1.0924124104336739,0.11007848863998346,-0.10206854882870146,False,61
-0.18,0.0,s7_higher+stop,TLT_only,1.0642044780759936,0.10843394728717874,-0.11217732297587818,False,61
-0.18,0.0,s7_lower+stop,TLT_IEF_TIP,1.0988728536717864,0.10798898657232339,-0.09614475192433711,True,61
-0.18,0.0,s7_lower+stop,TLT_IEF,1.0614533160614483,0.10517037629462996,-0.10579033863060869,False,61
-0.18,0.0,s7_lower+stop,TLT_only,1.0678741239811729,0.1060391974670431,-0.11646246090154758,False,61
-0.18,0.0,s7+stop+vol,TLT_IEF_TIP,1.1397149079044424,0.11116643796896453,-0.09614475192433704,True,61
-0.18,0.0,s7+stop+vol,TLT_IEF,1.0956789296939207,0.10788982826542373,-0.10318398342893483,False,61
-0.18,0.0,s7+stop+vol,TLT_only,1.071610510919913,0.1066148003142694,-0.1114018534908775,False,61
-0.18,0.0,s7+stop+vol08,TLT_IEF_TIP,1.103524857179087,0.10711187886232469,-0.0939413646486888,True,61
-0.18,0.0,s7+stop+vol08,TLT_IEF,1.0440667577216907,0.1020777572130184,-0.10825562288734364,False,61
-0.18,0.0,s7+stop+vol08,TLT_only,1.0291415808685063,0.10136725959289278,-0.11056346166155569,False,61
-0.18,0.0,s7_high+stop_tight,TLT_IEF_TIP,1.0418178517727739,0.10352366402056273,-0.09667747810557831,True,61
-0.18,0.0,s7_high+stop_tight,TLT_IEF,0.9952967432321002,0.10014499851838066,-0.12152023219971131,False,61
-0.18,0.0,s7_high+stop_tight,TLT_only,0.9905077798740983,0.10055610543843524,-0.1220431736368879,False,61
-0.18,0.02,s7+stop_base,TLT_IEF_TIP,1.1125880410609537,0.10818537902089227,-0.09422472504366738,True,61
-0.18,0.02,s7+stop_base,TLT_IEF,1.0661569096940113,0.105541623884436,-0.1006949481035076,False,61
-0.18,0.02,s7+stop_base,TLT_only,1.0391085997188465,0.10382201341816424,-0.1111622488853158,False,61
-0.18,0.02,s7+stop_tighter,TLT_IEF_TIP,1.0518991883201232,0.1020139115016846,-0.09457795161751127,True,61
-0.18,0.02,s7+stop_tighter,TLT_IEF,1.0097536006920902,0.09916283816956746,-0.11272769695483903,False,61
-0.18,0.02,s7+stop_tighter,TLT_only,0.9831267977347996,0.09764112102584538,-0.11993774684238898,False,61
-0.18,0.02,s7+stop_wider,TLT_IEF_TIP,0.9940027600491668,0.09999174452025836,-0.10271301057005287,False,61
-0.18,0.02,s7+stop_wider,TLT_IEF,0.9474422061394719,0.09643459944031257,-0.11240138170711275,False,61
-0.18,0.02,s7+stop_wider,TLT_only,0.9147381479454803,0.09424542518652235,-0.12330978721675172,False,61
-0.18,0.02,s7_higher+stop,TLT_IEF_TIP,1.120786412755112,0.10968634997706866,-0.09422472504366748,True,61
-0.18,0.02,s7_higher+stop,TLT_IEF,1.0837372449913043,0.10779018982920062,-0.10140162943553524,False,61
-0.18,0.02,s7_higher+stop,TLT_only,1.0572799050204753,0.10637230640427245,-0.11152965189515081,False,61
-0.18,0.02,s7_lower+stop,TLT_IEF_TIP,1.0861991612113537,0.10564920130130051,-0.09422472504366748,True,61
-0.18,0.02,s7_lower+stop,TLT_IEF,1.0506153763363018,0.10314518190495332,-0.10645371844668158,False,61
-0.18,0.02,s7_lower+stop,TLT_only,1.0248985640580723,0.10169855925227096,-0.11698358166592608,False,61
-0.18,0.02,s7+stop+vol,TLT_IEF_TIP,1.130645840019355,0.10894600711259284,-0.09422472504366752,True,61
-0.18,0.02,s7+stop+vol,TLT_IEF,1.086564979081402,0.10578061229487276,-0.10368896248436792,False,61
